epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr,train_sec,train_img_per_sec,val_sec,val_img_per_sec,cuda_max_mem_bytes
0,0.6074118945333693,0.8018348623853211,0.5443584620952606,0.8761904761904762,0.8826455416359618,0.9382829771554899,0.9149327730568468,0.8113207547169812,0.9347826086956522,0.8686868686868687,98,20,6,86,2.777777777777778e-06,7.668100099999947,142.14733581790455,0.5820316999997885,360.80509016961844,4204065792
1,0.5285775876707501,0.826605504587156,0.41757936030626297,0.919047619047619,0.9279661016949152,0.9794583640383198,0.9707828743850614,0.8440366972477065,1.0,0.9154228855721394,101,17,0,92,4.166666666666667e-06,7.498752100000047,145.35751888637486,0.5660264000000552,371.00743004209613,4204065792
2,0.3938808884057734,0.881651376146789,0.3199020028114319,0.9142857142857143,0.9225313190862197,0.9826823876197495,0.9752504536993579,0.8425925925925926,0.9891304347826086,0.91,101,17,1,91,5.555555555555556e-06,7.435995000000048,146.5842836096572,0.5408282000000781,388.2933619215301,4204065792
3,0.3220001268717978,0.8880733944954129,0.3069729432463646,0.8714285714285714,0.8843957258658806,0.9822218128224023,0.9762216097696277,0.7777777777777778,0.9891304347826086,0.8708133971291866,92,26,1,91,6.944444444444444e-06,7.455685500000072,146.1971538364902,0.5396938000001228,389.1095284028689,4204065792
4,0.26688822772767806,0.9064220183486239,0.3302695397287607,0.8523809523809524,0.8686440677966102,0.9919859985261605,0.9894799261068944,0.7479674796747967,1.0,0.8558139534883721,87,31,0,92,8.333333333333334e-06,7.520099200000004,144.94489647157837,0.5381008000001657,390.2614528726501,4204065792
5,0.19602006435808209,0.9275229357798165,0.17913712467998266,0.9238095238095239,0.9322033898305084,0.993367722918202,0.9905687602123259,0.8518518518518519,1.0,0.92,102,16,0,92,9.722222222222223e-06,7.581689599999891,143.76742619481755,0.5572171999999682,376.87278856433716,4204065792
6,0.163181874073214,0.9440366972477064,0.32354205287992954,0.861904761904762,0.8771186440677966,0.9978813559322034,0.9973482195835798,0.7603305785123967,1.0,0.863849765258216,89,29,0,92,1.1111111111111112e-05,7.393589100000099,147.42501716791176,0.5483320000000731,382.9796546617232,4204065792
7,0.12350865846706761,0.9568807339449541,0.45495446724817157,0.8476190476190476,0.8644067796610169,0.9961311717022845,0.9952554671301428,0.7419354838709677,1.0,0.8518518518518519,86,32,0,92,1.25e-05,7.3480571000000054,148.33853155550455,0.5808087000000342,361.5648319317318,4204065792
8,0.10363357726277576,0.9614678899082569,0.16607440682128072,0.9380952380952381,0.9449152542372881,0.9936440677966102,0.991404652541002,0.8761904761904762,1.0,0.934010152284264,105,13,0,92,1.3888888888888888e-05,7.518210199999885,144.9813148347484,0.5552978999999141,378.17539018251733,4204065792
9,0.09152756931467189,0.9733944954128441,0.2521562931360677,0.9,0.9110169491525424,0.9989867354458364,0.9987163155253386,0.8141592920353983,1.0,0.8975609756097561,97,21,0,92,1.5277777777777777e-05,7.49915319999991,145.34974428846354,0.5690506000000823,369.03572371238977,4204065792
10,0.10686198922081126,0.9596330275229358,0.14286211575381458,0.9428571428571428,0.9479550478997789,0.988301400147384,0.9838015940583706,0.8921568627450981,0.9891304347826086,0.9381443298969072,107,11,1,91,1.6666666666666667e-05,7.32651739999983,148.77464155070803,0.6003777999999329,349.779755347422,4204065792
11,0.07256508030049089,0.9706422018348624,0.18589515541680157,0.9285714285714286,0.9364406779661016,0.9979734708916729,0.9974949394247482,0.8598130841121495,1.0,0.9246231155778895,103,15,0,92,1.8055555555555555e-05,7.4716253999999935,145.88525811264586,0.5638811000001169,372.4189372546029,4204065792
12,0.0979850774941345,0.9669724770642202,0.12427577190101147,0.9428571428571428,0.9491525423728814,0.9963154016212233,0.9952176441511779,0.8846153846153846,1.0,0.9387755102040817,106,12,0,92,1.9444444444444445e-05,7.545155900000054,144.46354912295345,0.5583980999999767,376.07577819481975,4204065792
13,0.0505203242905231,0.9825688073394495,0.16642270307056606,0.9333333333333333,0.9406779661016949,0.9961311717022845,0.9948412452639586,0.8679245283018868,1.0,0.9292929292929293,104,14,0,92,2.0833333333333333e-05,7.56634269999995,144.0590313203772,0.5544280999999955,378.76868073606244,4204065792
14,0.0357658788561821,0.9908256880733946,0.14575878041796386,0.9428571428571428,0.9491525423728814,0.9989867354458364,0.9987125331689738,0.8846153846153846,1.0,0.9387755102040817,106,12,0,92,2.2222222222222223e-05,7.465064600000005,146.01347187270144,0.6110541999998986,343.6683685343049,4204065792
15,0.025109183250202075,0.9889908256880734,0.5311759010655805,0.8571428571428571,0.8728813559322034,0.9969602063375093,0.9961384062549632,0.7540983606557377,1.0,0.8598130841121495,88,30,0,92,2.361111111111111e-05,7.624061499999925,142.96841650608548,0.5607870000001185,374.4737306677145,4204065792
16,0.03445400160206999,0.9807339449541285,0.09350037068361416,0.9714285714285714,0.9733787767133382,0.9879329403095063,0.9812854026110078,0.9479166666666666,0.9891304347826086,0.9680851063829787,113,5,1,91,2.5e-05,7.589829500000178,143.61323926973253,0.5414240999998583,387.8660000544028,4204065792
17,0.11887847597245127,0.9651376146788991,0.7026806343928911,0.819047619047619,0.8389830508474576,0.9953942520265291,0.9947319453677524,0.7076923076923077,1.0,0.8288288288288288,80,38,0,92,2.638888888888889e-05,7.501320599999872,145.30774754514806,0.5507800000000316,381.2774610552089,4204065792
18,0.08024475702808963,0.9688073394495413,0.4658230064669624,0.8476190476190476,0.8644067796610169,0.997789240972734,0.9974461616866742,0.7419354838709677,1.0,0.8518518518518519,86,32,0,92,2.7777777777777776e-05,7.509287500000028,145.15358481080875,0.5916369000001396,354.9474348201582,4204065792
19,0.051096166606940746,0.9825688073394495,0.33643761137500405,0.8809523809523809,0.8940677966101696,0.9981577008106117,0.9976474116910452,0.7863247863247863,1.0,0.8803827751196173,93,25,0,92,2.9166666666666666e-05,7.555527799999936,144.26523584494115,0.5534909000000425,379.4100318541531,4204065792
20,0.0375228404170937,0.9825688073394495,0.35943768289871514,0.8857142857142857,0.8983050847457628,0.9929071481208548,0.9911415209726668,0.7931034482758621,1.0,0.8846153846153846,94,24,0,92,3.0555555555555554e-05,7.520950000000084,144.92849972410238,0.5666043999999602,370.628960876433,4204065792
