epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr
0,0.48252684043513405,0.8110091743119267,2.004221041159326,0.6476190476190476,0.6864406779661016,0.9587324981577008,0.9272485168039282,0.5542168674698795,1.0,0.7131782945736435,44,74,0,92,0.0009990133642141358
1,0.32277930196788573,0.926605504587156,2.8114555181236938,0.7761904761904762,0.8008474576271186,0.8967391304347825,0.7946276534898307,0.6618705035971223,1.0,0.7965367965367965,71,47,0,92,0.000996057350657239
2,0.25765542685985565,0.926605504587156,4.141777895390987,0.6571428571428571,0.6949152542372882,0.8480103168754606,0.7537461991365683,0.5609756097560976,1.0,0.71875,46,72,0,92,0.0009911436253643444
3,0.28291026171710754,0.9119266055045872,0.8539226343855262,0.7904761904761904,0.8135593220338984,0.921518054532056,0.8696850442713365,0.6764705882352942,1.0,0.8070175438596491,74,44,0,92,0.0009842915805643156
4,0.3251803020636241,0.9091743119266055,1.074115197174251,0.7857142857142857,0.8093220338983051,0.9252947678703022,0.8773223626240003,0.6715328467153284,1.0,0.8034934497816594,73,45,0,92,0.0009755282581475769
5,0.3351023412413067,0.9064220183486239,1.7541106627613772,0.8047619047619048,0.826271186440678,0.9928610906411202,0.9913168009613743,0.6917293233082706,1.0,0.8177777777777778,77,41,0,92,0.0009648882429441258
6,0.24638083246019152,0.9192660550458716,1.2248519445129205,0.8142857142857143,0.8347457627118644,0.9845707442888725,0.9773714226407071,0.7022900763358778,1.0,0.8251121076233184,79,39,0,92,0.0009524135262330099
7,0.18259398349457318,0.9330275229357798,0.4595923444721848,0.7619047619047619,0.7414333087693441,0.9329403095062637,0.9024185153862856,0.828125,0.5760869565217391,0.6794871794871795,107,11,39,53,0.0009381533400219318
8,0.14368761475715372,0.944954128440367,0.46988623635843396,0.9142857142857143,0.9213338246131172,0.9831429624170965,0.9758399573644285,0.8490566037735849,0.9782608695652174,0.9090909090909091,102,16,2,90,0.0009221639627510075
9,0.2482350721127457,0.9440366972477064,0.5145735030528158,0.8952380952380953,0.9019896831245394,0.9424281503316139,0.9122588737690226,0.8301886792452831,0.9565217391304348,0.8888888888888888,100,18,4,88,0.0009045084971874736
10,0.17038544019063315,0.9440366972477064,1.212029279966373,0.8285714285714286,0.847457627118644,0.9491064848931466,0.8998343801879128,0.71875,1.0,0.8363636363636363,82,36,0,92,0.0008852566213878945
11,0.2024666207532088,0.9247706422018349,0.9547619973309338,0.7619047619047619,0.788135593220339,0.9650884303610907,0.9376631544283925,0.647887323943662,1.0,0.7863247863247863,68,50,0,92,0.0008644843137107056
12,0.17920499915877977,0.9431192660550459,0.5984135111793876,0.8952380952380953,0.9055821665438467,0.9813006632277081,0.971127454938638,0.8125,0.9891304347826086,0.8921568627450981,97,21,1,91,0.0008422735529643443
13,0.12759301852848795,0.9504587155963303,0.4989424254745245,0.919047619047619,0.9279661016949152,0.9688651436993367,0.9468401803393487,0.8440366972477065,1.0,0.9154228855721394,101,17,0,92,0.0008187119948743448
14,0.11018900304204887,0.9605504587155963,0.4112110137939453,0.9095238095238095,0.9194915254237288,0.9755895357406043,0.9614201798335122,0.8288288288288288,1.0,0.9064039408866995,99,19,0,92,0.0007938926261462366
15,0.13181193752421272,0.9568807339449541,1.0335489003336988,0.8952380952380953,0.9067796610169492,0.9842483419307295,0.964587712031659,0.8070175438596491,1.0,0.8932038834951457,96,22,0,92,0.0007679133974894982
16,0.10792816513114506,0.963302752293578,0.5206280363272526,0.9095238095238095,0.9194915254237288,0.9937361827560796,0.989121279321053,0.8288288288288288,1.0,0.9064039408866995,99,19,0,92,0.0007408768370508576
17,0.1287903870559401,0.9577981651376147,0.2902365024201572,0.919047619047619,0.9267686072218129,0.9850773765659543,0.9759568286692616,0.8504672897196262,0.9891304347826086,0.914572864321608,102,16,1,91,0.0007128896457825362
18,0.10646921147902806,0.9706422018348624,1.1038009011463146,0.8142857142857143,0.8347457627118644,0.9861366985998526,0.9606528645505702,0.7022900763358778,1.0,0.8251121076233184,79,39,0,92,0.0006840622763423389
19,0.1003052820968959,0.9577981651376147,0.6385222568642348,0.9,0.9110169491525424,0.9811164333087693,0.9705976129088926,0.8141592920353983,1.0,0.8975609756097561,97,21,0,92,0.0006545084971874735
20,0.1133584300470021,0.9697247706422019,0.3252065635751933,0.9380952380952381,0.9449152542372881,0.9904200442151806,0.9843362740939955,0.8761904761904762,1.0,0.934010152284264,105,13,0,92,0.0006243449435824271
21,0.08541500145414223,0.963302752293578,0.7356149415718392,0.9238095238095239,0.9322033898305084,0.9791359616801769,0.9537079404502411,0.8518518518518519,1.0,0.92,102,16,0,92,0.0005936906572928622
22,0.13863456642462146,0.9669724770642202,0.2658378900960088,0.9380952380952381,0.9437177597641857,0.976602800294768,0.9602451573236642,0.883495145631068,0.9891304347826086,0.9333333333333333,106,12,1,91,0.000562666616782152
23,0.20081413557959926,0.9330275229357798,0.5155822280794382,0.7666666666666667,0.7540530582166545,0.9057663964627856,0.8419300729657759,0.7792207792207793,0.6521739130434783,0.7100591715976331,101,17,32,60,0.0005313952597646566
24,0.12254620633191532,0.9559633027522936,0.9444168223999441,0.8904761904761904,0.8977523949889462,0.925018422991894,0.858342390081712,0.822429906542056,0.9565217391304348,0.8844221105527639,99,19,4,88,0.0004999999999999998
25,0.14584390901856953,0.9477064220183486,0.45779927843250334,0.9333333333333333,0.9394804716285925,0.9820375829034635,0.9738275418008143,0.875,0.9891304347826086,0.9285714285714286,105,13,1,91,0.00046860474023534314
26,0.20263178356819683,0.9614678899082569,0.99994330201298,0.9238095238095239,0.9322033898305084,0.9445467943994105,0.9140588935093794,0.8518518518518519,1.0,0.92,102,16,0,92,0.00043733338321784774
27,0.21070454766352972,0.936697247706422,2.293702006863896,0.919047619047619,0.9279661016949152,0.9263540899042004,0.8328203979976858,0.8440366972477065,1.0,0.9154228855721394,101,17,0,92,0.00040630934270713756
28,0.14974084455105993,0.9431192660550459,0.6331379180774093,0.8809523809523809,0.8808953574060427,0.9532977155490051,0.9359453693113701,0.8526315789473684,0.8804347826086957,0.8663101604278075,104,14,11,81,0.00037565505641757246
29,0.17114747957222992,0.9568807339449541,1.2935529777314514,0.8761904761904762,0.8898305084745763,0.9625092114959469,0.9464592132710342,0.7796610169491526,1.0,0.8761904761904762,92,26,0,92,0.00034549150281252633
30,0.18061007383382982,0.9522935779816514,1.060347855091095,0.7571428571428571,0.7395910095799558,0.85915622697126,0.76994988601495,0.7971014492753623,0.5978260869565217,0.6832298136645962,104,14,37,55,0.00031593772365766105
31,0.11933367181983259,0.9596330275229358,0.5213109944015741,0.9285714285714286,0.9364406779661016,0.9779845246868091,0.9650000966157165,0.8598130841121495,1.0,0.9246231155778895,103,15,0,92,0.00028711035421746355
32,0.1408338099718094,0.9513761467889909,0.4727367418818176,0.9142857142857143,0.923728813559322,0.9907885040530582,0.9875745330699753,0.8363636363636363,1.0,0.9108910891089109,100,18,0,92,0.0002591231629491422
33,0.09470388417442639,0.9642201834862385,0.8898383997147903,0.9238095238095239,0.9322033898305084,0.976418570375829,0.9653922505719239,0.8518518518518519,1.0,0.92,102,16,0,92,0.00023208660251050145
34,0.11906238769491513,0.9642201834862385,1.0738661075010896,0.8904761904761904,0.902542372881356,0.9683124539425202,0.9519788353701687,0.8,1.0,0.8888888888888888,95,23,0,92,0.00020610737385376337
35,0.08718155153716604,0.9697247706422019,0.8710599271580577,0.9333333333333333,0.9406779661016949,0.9566138540899042,0.9258083273633262,0.8679245283018868,1.0,0.9292929292929293,104,14,0,92,0.00018128800512565502
36,0.10308964767803748,0.9688073394495413,0.5619035621639341,0.9380952380952381,0.9449152542372881,0.9630619012527634,0.9318773411675867,0.8761904761904762,1.0,0.934010152284264,105,13,0,92,0.00015772644703565555
37,0.0717768178631862,0.9706422018348624,1.0520872997585684,0.8761904761904762,0.8898305084745763,0.9555084745762712,0.930142155037097,0.7796610169491526,1.0,0.8761904761904762,92,26,0,92,0.00013551568628929425
