filepath,label,is_defect,score,predicted_label,is_correct,error_type
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_000_1631441714.100000026_patches_patch_1834_2199_115.326_2_left.png,defect,1,0.341457,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_001_1631441714.200000024_patches_patch_1837_2199_115.235_2_left.png,defect,1,0.3433958,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_002_1631441714.300000021_patches_patch_1839_2199_115.133_2_left.png,defect,1,0.27932364,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_003_1631441714.400000019_patches_patch_1841_2199_115.427_2_left.png,defect,1,0.30116323,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_004_1631441714.500000016_patches_patch_1845_2199_115.145_2_left.png,defect,1,0.40279794,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_005_1631441714.600000014_patches_patch_1849_2199_115.408_2_left.png,defect,1,0.28222913,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_006_1631441714.700000011_patches_patch_1852_2199_115.121_2_left.png,defect,1,0.45026538,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_007_1631441714.800000008_patches_patch_1856_2199_114.926_2_left.png,defect,1,0.37712714,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_008_1631441714.900000005_patches_patch_1859_2199_115.121_2_left.png,defect,1,0.49133295,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_009_1631441715.000000002_patches_patch_1864_2199_114.723_2_left.png,defect,1,0.4985866,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_010_1631441715.100000031_patches_patch_1866_2199_114.567_2_left.png,defect,1,0.376553,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_011_1631441715.200000029_patches_patch_1870_2199_114.382_2_left.png,defect,1,0.35311076,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_012_1631441715.300000026_patches_patch_1875_2199_114.567_2_left.png,defect,1,0.33922714,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_179/test/defective/1_calibration_1.2_013_1631441715.400000023_patches_patch_1879_2199_114.413_2_left.png,defect,1,0.27134636,0,False,False Negative
