epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr,train_sec,train_img_per_sec,val_sec,val_img_per_sec,cuda_max_mem_bytes
0,0.6842441074550152,0.3287128712871287,0.6989338576793671,0.4413793103448276,0.6557710221017867,0.915234143449911,0.7624164220098835,0.22966507177033493,0.9795918367346939,0.37209302325581395,80,161,1,48,3.125e-06,12.674822199999653,79.68553594385156,1.8558353000007628,156.26386673423056,4203920384
1,0.5555036924779415,0.7227722772277227,0.5152677655220032,0.8517241379310345,0.9107883817427386,0.9933101871453976,0.9719842070949045,0.532608695652174,1.0,0.6950354609929078,198,43,0,49,4.6875e-06,13.945992199999637,72.4222404197262,2.192335499999899,132.2790238994047,4203920384
2,0.4206566419452429,0.8881188118811881,0.3910484701395035,0.8379310344827586,0.9024896265560166,0.996443390634262,0.9834234654699986,0.5104166666666666,1.0,0.6758620689655173,194,47,0,49,6.25e-06,12.407722199999625,81.40091982394887,1.9356517999995049,149.82033442175612,4203920384
3,0.3109350325539708,0.9217821782178218,0.4150006115436554,0.803448275862069,0.8817427385892116,0.9944110424252689,0.9738502330803336,0.46226415094339623,1.0,0.632258064516129,184,57,0,49,7.8125e-06,12.946326500000396,78.01440817980058,2.3903023000002577,121.32356647942343,4203920384
4,0.23400500789284706,0.9346534653465347,0.4941265143454075,0.8137931034482758,0.8879668049792531,0.9883139977982894,0.9521306858519231,0.47572815533980584,1.0,0.6447368421052632,187,54,0,49,9.375e-06,12.408030699999472,81.39889595857004,2.0564755999994304,141.01796296541536,4203920384
5,0.18559350538998842,0.9405940594059405,0.5090534813702107,0.8172413793103448,0.8900414937759336,0.9939876365483953,0.9772978796904647,0.4803921568627451,1.0,0.6490066225165563,188,53,0,49,1.09375e-05,12.383027400000174,81.56325326389779,1.8788636999997834,154.3486097474944,4203920384
6,0.14322460303083062,0.9603960396039604,0.6489426463842392,0.7896551724137931,0.8734439834024896,0.9907697518841562,0.9652738493384166,0.44545454545454544,1.0,0.6163522012578616,180,61,0,49,1.25e-05,12.292933900000207,82.16102097482059,1.7139737999996214,169.19745214312147,4203920384
7,0.11525197699666023,0.9633663366336633,0.5927668066695333,0.8103448275862069,0.8858921161825726,0.9908544330595308,0.9566552119719669,0.47115384615384615,1.0,0.6405228758169934,186,55,0,49,1.4062500000000001e-05,13.020862000000307,77.56782922666535,1.9830904999998893,146.23639213642352,4203920384
8,0.08931288658641279,0.9742574257425742,0.7033658731728792,0.8068965517241379,0.8838174273858921,0.9860276060631722,0.9411244483567022,0.4666666666666667,1.0,0.6363636363636364,185,56,0,49,1.5625e-05,12.680912400000125,79.64726575983524,1.950185299999248,148.70381804237363,4203920384
9,0.06516325380653143,0.9811881188118812,0.5103922847658395,0.8344827586206897,0.9004149377593361,0.9920399695147769,0.9617178903485826,0.5051546391752577,1.0,0.6712328767123288,193,48,0,49,1.71875e-05,12.580969200000254,80.2799835166896,1.9802528000000166,146.44594871927342,4203920384
