filepath,label,is_defect,score,predicted_label,is_correct,error_type
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/13_station_ohlsdorf_13.1_068_1631176102.900000025_patches_patch_2730_2199_86.583_0_right.png,defect,1,0.61514926,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/14_signals_station_14.1_091_1631449460.200000005_patches_patch_1612_2199_112.135_0_left.png,defect,1,0.5079852,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/14_signals_station_14.1_093_1631449460.400000020_patches_patch_2422_2199_90.000_0_right.png,defect,1,0.8173999,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/15_construction_vehicle_15.1_074_1631531288.500000020_patches_patch_2338_2199_83.614_0_right.png,defect,1,0.42899758,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_081_1631625169.200000016_patches_patch_1301_2199_104.595_0_left.png,defect,1,0.6229534,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_082_1631625169.300000026_patches_patch_1301_2199_104.595_0_left.png,defect,1,0.7023019,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_083_1631625169.400000004_patches_patch_1301_2199_104.595_0_left.png,defect,1,0.59742165,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_084_1631625169.500000013_patches_patch_1301_2199_104.595_0_left.png,defect,1,1.0,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_085_1631625169.600000023_patches_patch_1301_2199_104.595_0_left.png,defect,1,0.7513416,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/20_vegetation_squirrel_20.1_009_1631716529.000000025_patches_patch_1827_2199_110.980_0_left.png,defect,1,0.5100414,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/2_station_berliner_tor_2.1_251_1631531385.200000029_patches_patch_1239_2199_104.168_0_left.png,defect,1,0.45071146,1,True,True Positive
