epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr,train_sec,train_img_per_sec,val_sec,val_img_per_sec,cuda_max_mem_bytes
0,0.6147987345854441,0.8220183486238533,0.6322357803583145,0.680952380952381,0.6717943994104643,0.7392225497420781,0.6211104000034193,0.6470588235294118,0.5978260869565217,0.6214689265536724,88,30,37,55,2.777777777777778e-06,7.791673600000195,139.89292364607942,0.5602424999999585,374.83768189670644,4205370368
1,0.5243557211425569,0.8706422018348624,0.48848339170217514,0.8380952380952381,0.8403647752394989,0.9229918938835667,0.8864783084563728,0.79,0.8586956521739131,0.8229166666666666,97,21,13,79,4.166666666666667e-06,7.446196600000121,146.3834570255615,0.5630799000000479,372.9488479343378,4205370368
2,0.4040511084927453,0.9064220183486239,0.4009232074022293,0.8666666666666667,0.8777634487840825,0.9621407516580693,0.9531297170644218,0.7807017543859649,0.967391304347826,0.8640776699029126,93,25,3,89,5.555555555555556e-06,7.680656400000089,141.91495403960363,0.610109599999987,344.2004518532481,4205370368
3,0.3182801881598102,0.8880733944954129,0.3069089278578758,0.9095238095238095,0.9182940309506263,0.9761422254974208,0.9692336997125083,0.8348623853211009,0.9891304347826086,0.9054726368159204,100,18,1,91,6.944444444444444e-06,7.469589799999994,145.92501451686152,0.589871500000072,356.0097411045869,4205370368
4,0.25812938312689465,0.9201834862385321,0.2752358354628086,0.9047619047619048,0.9128592483419307,0.9795504789977892,0.9728222132029258,0.8333333333333334,0.9782608695652174,0.9,100,18,2,90,8.333333333333334e-06,7.557020599999987,144.23673795463807,0.5440948999998909,385.962081247301,4205370368
5,0.24270636339982352,0.9311926605504587,0.2936429549008608,0.9,0.9110169491525424,0.9824060427413412,0.9769708294738171,0.8141592920353983,1.0,0.8975609756097561,97,21,0,92,9.722222222222223e-06,7.451314700000012,146.2829103164839,0.5666132000001198,370.6232046834694,4205370368
6,0.2872086386713717,0.918348623853211,0.5563781084492803,0.7904761904761904,0.8135593220338984,0.9717207074428886,0.9628842154072939,0.6764705882352942,1.0,0.8070175438596491,74,44,0,92,1.1111111111111112e-05,7.589905899999849,143.61179365873585,0.5627153000000362,373.1904925989865,4205370368
7,0.21061087316936916,0.9385321100917431,0.31876868288964033,0.861904761904762,0.8771186440677966,0.989406779661017,0.9854947771213374,0.7603305785123967,1.0,0.863849765258216,89,29,0,92,1.25e-05,7.496224299999994,145.4065348604898,0.5665066999999908,370.6928797135204,4205370368
8,0.16308576613664627,0.9522935779816514,0.3291972749866545,0.861904761904762,0.8771186440677966,0.9975128960943257,0.9966203665570104,0.7603305785123967,1.0,0.863849765258216,89,29,0,92,1.3888888888888888e-05,7.485880100000031,145.60746170647263,0.5731634999999642,366.38760144359003,4205370368
9,0.1338722256736623,0.9614678899082569,0.28320833249017596,0.8761904761904762,0.8898305084745763,0.9928150331613854,0.9897858365717055,0.7796610169491526,1.0,0.8761904761904762,92,26,0,92,1.5277777777777777e-05,7.559953799999903,144.18077528463388,0.5728254999999081,366.6037912069796,4205370368
