epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr
0,0.46582554606720805,0.8316831683168316,16.980453395843504,0.19310344827586207,0.5282258064516129,0.7108774961597543,0.22964291250332844,0.15217391304347827,1.0,0.2641509433962264,14,234,0,42,0.0009990133642141358
1,0.16082823416218162,0.9435643564356435,0.9400383974469151,0.7206896551724138,0.6784754224270353,0.7968990015360983,0.4910357480186024,0.2857142857142857,0.6190476190476191,0.39097744360902253,183,65,16,26,0.000996057350657239
2,0.16099185892380774,0.9435643564356435,1.0066755652427672,0.5241379310344828,0.6525537634408602,0.7546082949308756,0.5213628022173467,0.21084337349397592,0.8333333333333334,0.33653846153846156,117,131,7,35,0.0009911436253643444
3,0.12619150313548744,0.9594059405940594,1.3465348482131958,0.6482758620689655,0.7350230414746544,0.8364055299539169,0.5419789922971727,0.2727272727272727,0.8571428571428571,0.41379310344827586,152,96,6,36,0.0009842915805643156
4,0.10350572119932622,0.9663366336633663,0.4087573174387217,0.8862068965517241,0.6961405529953917,0.8530145929339479,0.573573630407435,0.6666666666666666,0.42857142857142855,0.5217391304347826,239,9,24,18,0.0009755282581475769
5,0.13259682152420282,0.9514851485148514,0.6291652721352875,0.8517241379310345,0.8045314900153611,0.8074116743471581,0.53661887796305,0.49206349206349204,0.7380952380952381,0.5904761904761905,216,32,11,31,0.0009648882429441258
6,0.10697435087058693,0.9584158415841584,0.5277305841445923,0.8103448275862069,0.7210061443932412,0.8102918586789554,0.4757568964269627,0.3968253968253968,0.5952380952380952,0.47619047619047616,210,38,17,25,0.0009524135262330099
7,0.1039450770476833,0.9712871287128713,0.3961458237841725,0.8862068965517241,0.7752496159754224,0.872599846390169,0.6405354265920311,0.6046511627906976,0.6190476190476191,0.611764705882353,231,17,16,26,0.0009381533400219318
8,0.08788351155817509,0.9722772277227723,0.3426287528127432,0.9,0.7239823348694316,0.8824884792626727,0.6466219577951172,0.7407407407407407,0.47619047619047616,0.5797101449275363,241,7,22,20,0.0009221639627510075
9,0.08883351075928658,0.9702970297029703,0.40624704137444495,0.8482758620689655,0.7332949308755761,0.8134600614439323,0.6214106953984617,0.48,0.5714285714285714,0.5217391304347826,222,26,18,24,0.0009045084971874736
10,0.10143373138271272,0.9722772277227723,0.4771906349807978,0.8862068965517241,0.79502688172043,0.845910138248848,0.586703640402614,0.5957446808510638,0.6666666666666666,0.6292134831460674,229,19,14,28,0.0008852566213878945
11,0.0618820033269003,0.9821782178217822,0.3913649903610349,0.8827586206896552,0.7040130568356375,0.82642089093702,0.5111973122264202,0.6333333333333333,0.4523809523809524,0.5277777777777778,237,11,23,19,0.0008644843137107056
12,0.061104802356567234,0.9821782178217822,0.40475084325298666,0.903448275862069,0.7853302611367128,0.859062980030722,0.6550648382737797,0.6842105263157895,0.6190476190476191,0.65,236,12,16,26,0.0008422735529643443
13,0.05175388260977343,0.9821782178217822,0.5782711403560825,0.8655172413793103,0.6939324116743472,0.8692396313364055,0.5891396121393668,0.5428571428571428,0.4523809523809524,0.4935064935064935,232,16,23,19,0.0008187119948743448
14,0.07255162741057575,0.9792079207920792,0.9738959195732605,0.8827586206896552,0.6545698924731183,0.796178955453149,0.5554449507157253,0.7,0.3333333333333333,0.45161290322580644,242,6,28,14,0.0007938926261462366
15,0.05578570591751486,0.9772277227722772,0.34704909175634385,0.906896551724138,0.8170122887864824,0.8921850998463902,0.6943270439956652,0.6744186046511628,0.6904761904761905,0.6823529411764706,234,14,13,29,0.0007679133974894982
16,0.02212367874744814,0.9930693069306931,0.4514298802241683,0.8862068965517241,0.7851382488479263,0.8730798771121352,0.6288910967352309,0.6,0.6428571428571429,0.6206896551724138,230,18,15,27,0.0007408768370508576
17,0.023629620962310582,0.9910891089108911,0.4159492266131565,0.9,0.7042050691244239,0.907642089093702,0.6942792579801941,0.782608695652174,0.42857142857142855,0.5538461538461539,243,5,24,18,0.0007128896457825362
18,0.0352946943603456,0.9930693069306931,0.7399087873956887,0.8689655172413793,0.705837173579109,0.7825460829493087,0.4772620865873534,0.5555555555555556,0.47619047619047616,0.5128205128205128,232,16,22,20,0.0006840622763423389
19,0.02682626798923593,0.9900990099009901,0.5748065759427845,0.8758620689655172,0.7098694316436251,0.8421658986175116,0.5232209428521136,0.5882352941176471,0.47619047619047616,0.5263157894736842,234,14,22,20,0.0006545084971874735
20,0.02805714833084494,0.9920792079207921,0.4224019868299365,0.903448275862069,0.7952188940092166,0.8836405529953918,0.684019716269386,0.675,0.6428571428571429,0.6585365853658537,235,13,15,27,0.0006243449435824271
21,0.02801940354402177,0.9910891089108911,0.4627241775393486,0.9,0.82286866359447,0.8653993855606759,0.6844704600840007,0.6382978723404256,0.7142857142857143,0.6741573033707865,231,17,12,30,0.0005936906572928622
22,0.0280251164076617,0.9891089108910891,0.4393277716822922,0.906896551724138,0.7280145929339478,0.8786482334869431,0.6826068753814594,0.8,0.47619047619047616,0.5970149253731343,243,5,22,20,0.000562666616782152
23,0.03099261712486623,0.9910891089108911,0.6197600081562996,0.8620689655172413,0.7314708141321045,0.8117319508448539,0.5781640495510899,0.5227272727272727,0.5476190476190477,0.5348837209302325,227,21,19,23,0.0005313952597646566
24,0.02221252857998479,0.9930693069306931,0.8352625891566277,0.8172413793103448,0.7744815668202765,0.8376536098310291,0.5209929380900337,0.4225352112676056,0.7142857142857143,0.5309734513274337,207,41,12,30,0.0004999999999999998
25,0.05658055021194741,0.9920792079207921,0.5590337447880301,0.8793103448275862,0.7514400921658986,0.8545506912442397,0.5394394198773448,0.5853658536585366,0.5714285714285714,0.5783132530120482,231,17,18,24,0.00046860474023534314
26,0.016285924291878473,0.994059405940594,0.617892600398045,0.8793103448275862,0.7811059907834101,0.8617511520737328,0.5571910933199882,0.574468085106383,0.6428571428571429,0.6067415730337079,228,20,15,27,0.00043733338321784774
27,0.013109476542012999,0.995049504950495,0.6403892928734422,0.8827586206896552,0.8226766513056836,0.8692396313364057,0.630698289540707,0.5740740740740741,0.7380952380952381,0.6458333333333334,225,23,11,31,0.00040630934270713756
28,0.007327589144551894,0.998019801980198,0.5851754123810678,0.8931034482758621,0.818836405529954,0.8807603686635944,0.6640214597121662,0.6122448979591837,0.7142857142857143,0.6593406593406593,229,19,12,30,0.00037565505641757246
29,0.0029604922456201166,1.0,0.5054545553866774,0.9172413793103448,0.8428379416282643,0.8828725038402457,0.6435046158066464,0.7045454545454546,0.7380952380952381,0.7209302325581395,235,13,11,31,0.00034549150281252633
30,0.001466364243242424,1.0,0.49213784832973034,0.906896551724138,0.7972350230414746,0.8811443932411674,0.6427502074569067,0.6923076923076923,0.6428571428571429,0.6666666666666666,236,12,15,27,0.00031593772365766105
31,0.002913441916462034,1.0,0.5326498311478645,0.9,0.8030913978494624,0.8761520737327188,0.6286225332127087,0.6511627906976745,0.6666666666666666,0.6588235294117647,233,15,14,28,0.00028711035421746355
32,0.0012920110821141861,1.0,0.5802894694235874,0.8862068965517241,0.7554723502304148,0.8667434715821812,0.6154880424547475,0.6153846153846154,0.5714285714285714,0.5925925925925926,233,15,18,24,0.0002591231629491422
33,0.0009671810012150672,1.0,0.5812887575506466,0.8896551724137931,0.7574884792626728,0.8663594470046083,0.6187927039061608,0.631578947368421,0.5714285714285714,0.6,234,14,18,24,0.00023208660251050145
34,0.0012490345807236736,1.0,0.5702545969688799,0.8896551724137931,0.7574884792626728,0.8679915514592934,0.6178054853772627,0.631578947368421,0.5714285714285714,0.6,234,14,18,24,0.00020610737385376337
35,0.0009429501806152984,1.0,0.5732135146739893,0.8931034482758621,0.7595046082949308,0.8679915514592934,0.6199025891966253,0.6486486486486487,0.5714285714285714,0.6075949367088608,235,13,18,24,0.00018128800512565502
36,0.002384813922617468,1.0,0.5714965383609524,0.8931034482758621,0.7595046082949308,0.8710637480798772,0.6205961481749952,0.6486486486486487,0.5714285714285714,0.6075949367088608,235,13,18,24,0.00015772644703565555
37,0.0014014918970133294,0.999009900990099,0.5770976341111236,0.8931034482758621,0.7595046082949308,0.8702956989247312,0.6209627616447737,0.6486486486486487,0.5714285714285714,0.6075949367088608,235,13,18,24,0.00013551568628929425
38,0.008487321283610072,0.999009900990099,0.6165814955209499,0.8931034482758621,0.7990591397849462,0.8672235023041475,0.617008245681384,0.6222222222222222,0.6666666666666666,0.6436781609195402,231,17,14,28,0.00011474337861210535
39,0.0017108865322370548,1.0,0.6616400601604255,0.8896551724137931,0.7970430107526881,0.8631912442396313,0.6095160126885152,0.6086956521739131,0.6666666666666666,0.6363636363636364,230,18,14,28,9.549150281252626e-05
40,0.0005880062581127277,1.0,0.6513780781853711,0.8931034482758621,0.7990591397849462,0.8620391705069125,0.6072106008492989,0.6222222222222222,0.6666666666666666,0.6436781609195402,231,17,14,28,7.783603724899252e-05
41,0.0012546178613774828,1.0,0.665185919207579,0.8896551724137931,0.7970430107526881,0.8644393241167434,0.6173683694542492,0.6086956521739131,0.6666666666666666,0.6363636363636364,230,18,14,28,6.184665997806817e-05
42,0.010099741089106828,0.998019801980198,0.6215316341884318,0.8931034482758621,0.7792818740399385,0.8649193548387097,0.6203120063555164,0.6341463414634146,0.6190476190476191,0.6265060240963856,233,15,16,26,4.7586473766990294e-05
43,0.0007036796396278078,1.0,0.6203904735812102,0.896551724137931,0.8010752688172043,0.8660714285714286,0.6245469198247027,0.6363636363636364,0.6666666666666666,0.6511627906976745,232,16,14,28,3.5111757055874305e-05
44,0.0007807477932146867,1.0,0.6147820470738224,0.8931034482758621,0.7990591397849462,0.8680875576036866,0.6292412160297269,0.6222222222222222,0.6666666666666666,0.6436781609195402,231,17,14,28,2.4471741852423218e-05
45,0.004670054716370942,0.998019801980198,0.6170845321583329,0.8931034482758621,0.7891705069124424,0.8657834101382489,0.6242963799186798,0.627906976744186,0.6428571428571429,0.6352941176470588,232,16,15,27,1.5708419435684507e-05
46,0.007568959812488174,0.999009900990099,0.6152610035715043,0.8896551724137931,0.7673771121351767,0.8665514592933947,0.6174930220299194,0.625,0.5952380952380952,0.6097560975609756,233,15,17,25,8.856374635655634e-06
47,0.0008272564964499907,1.0,0.6128531419948559,0.8931034482758621,0.7792818740399385,0.867415514592934,0.6195504717051636,0.6341463414634146,0.6190476190476191,0.6265060240963856,233,15,16,26,3.942649342761115e-06
48,0.005720012981328182,0.999009900990099,0.6157223269969109,0.8896551724137931,0.7673771121351767,0.8661674347158218,0.6182663361009206,0.625,0.5952380952380952,0.6097560975609756,233,15,17,25,9.866357858642198e-07
49,0.0011722083986569487,1.0,0.6144739787021536,0.8931034482758621,0.7792818740399385,0.8664554531490014,0.6167544721857543,0.6341463414634146,0.6190476190476191,0.6265060240963856,233,15,16,26,0.0
