epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr,train_sec,train_img_per_sec,val_sec,val_img_per_sec,cuda_max_mem_bytes
0,0.59919773831087,0.7814814814814814,0.584241509437561,0.7454545454545455,0.5880149812734082,0.6187800963081862,0.3809947888037161,0.3333333333333333,0.3333333333333333,0.3333333333333333,150,28,28,14,2.9411764705882355e-06,13.67450370000006,78.97910035301649,1.3106487000000016,167.85581063789232,4202653696
1,0.4606880387839149,0.8574074074074074,0.539736807346344,0.7272727272727273,0.5585874799357946,0.6031300160513645,0.35190901061394275,0.2857142857142857,0.2857142857142857,0.2857142857142857,148,30,30,12,4.4117647058823526e-06,13.617041399999835,79.31238279117026,1.395737199999985,157.62279603925606,4203832832
2,0.3134629796533024,0.9092592592592592,0.4777795597910881,0.7863636363636364,0.6042001070090958,0.6785714285714286,0.4282712967226444,0.41935483870967744,0.30952380952380953,0.3561643835616438,160,18,29,13,5.882352941176471e-06,13.185036200000013,81.9110379082614,1.6127814999999828,136.41029488495641,4203832832
3,0.2148965334191042,0.9361111111111111,0.4082541763782501,0.8545454545454545,0.6736222578919209,0.7965489566613162,0.6016928600831254,0.7272727272727273,0.38095238095238093,0.5,172,6,26,16,7.3529411764705884e-06,15.5330285,69.5292614701634,3.292407800000092,66.82039812929428,4203832832
4,0.15373368561267853,0.9527777777777777,0.39645747281610966,0.8545454545454545,0.7009095773140717,0.8301230604601391,0.6250388434958126,0.6785714285714286,0.4523809523809524,0.5428571428571428,169,9,23,19,8.823529411764705e-06,22.849605800000063,47.26558564962188,1.7508029999999053,125.65662727332081,4203832832
5,0.11625132731655065,0.9675925925925926,0.42238393193110824,0.8818181818181818,0.6904761904761905,0.8804173354735153,0.7494624546278039,1.0,0.38095238095238093,0.5517241379310345,178,0,26,16,1.0294117647058824e-05,15.634869900000012,69.07636628303503,1.9176386999997703,114.72442645219162,4203832832
6,0.10180632397532463,0.9657407407407408,0.415441466961056,0.8909090909090909,0.7142857142857143,0.9155965757089353,0.807345071259289,1.0,0.42857142857142855,0.6,178,0,24,18,1.1764705882352942e-05,15.392964399999983,70.16192410605466,1.7971990000000915,122.41271000038883,4203832832
7,0.08384223359034342,0.9712962962962963,0.3888151340652257,0.8909090909090909,0.7233814874264313,0.8883092562867844,0.771780133431218,0.95,0.4523809523809524,0.6129032258064516,177,1,23,19,1.323529411764706e-05,13.624359999999797,79.26977854372727,1.4184422000002996,155.09972842034279,4203832832
8,0.0771915348356261,0.9731481481481481,0.4017305299639702,0.8590909090909091,0.7673889780631353,0.8386837881219903,0.6636184209449796,0.6341463414634146,0.6190476190476191,0.6265060240963856,163,15,16,26,1.4705882352941177e-05,13.62400230000003,79.27185978234881,1.4209168000002137,154.82961423214007,4203832832
9,0.06794630429323982,0.975925925925926,0.42311081232037395,0.8909090909090909,0.7233814874264313,0.8953986088817549,0.7929500029737097,0.95,0.4523809523809524,0.6129032258064516,177,1,23,19,1.6176470588235296e-05,14.045960199999627,76.89043572827643,1.4090154000000439,156.13739920798108,4203832832
10,0.045405987321453935,0.9861111111111112,0.3778851787792519,0.9181818181818182,0.7948100588550027,0.9193418940609952,0.8245180137445127,0.9615384615384616,0.5952380952380952,0.7352941176470589,177,1,17,25,1.764705882352941e-05,13.786324899999727,78.33849904407964,1.6749635999999555,131.34613791010494,4203832832
