epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr
0,0.5637026084586978,0.803960396039604,1.5153227087110281,0.7137931034482758,0.6963157894736842,0.809,0.7762750908404007,0.5765765765765766,0.64,0.6066350710900474,143,47,36,64,0.0009990133642141358
1,0.2917425171472132,0.901980198019802,1.3411289475858212,0.6517241379310345,0.7294736842105263,0.927,0.9082077151878909,0.49746192893401014,0.98,0.6599326599326599,91,99,2,98,0.000996057350657239
2,0.1817745822481811,0.9405940594059405,0.3255579963326454,0.896551724137931,0.9163157894736842,0.9858947368421053,0.9731635870628901,0.7777777777777778,0.98,0.8672566371681416,162,28,2,98,0.0009911436253643444
3,0.17457810742780566,0.9455445544554455,0.2778941594064236,0.9517241379310345,0.9536842105263157,0.9739473684210527,0.9643831405441641,0.9056603773584906,0.96,0.9320388349514563,180,10,4,96,0.0009842915805643156
4,0.19266238063573837,0.9386138613861386,0.12518063932657242,0.9758620689655172,0.9721052631578947,0.994157894736842,0.9917660403252297,0.9696969696969697,0.96,0.964824120603015,187,3,4,96,0.0009755282581475769
5,0.1769027670379728,0.9346534653465347,0.4018061861395836,0.8793103448275862,0.8344736842105263,0.8766315789473685,0.8826212348333891,0.9452054794520548,0.69,0.7976878612716763,186,4,31,69,0.0009648882429441258
6,0.13943733926862478,0.9445544554455445,0.1929738312959671,0.9482758620689655,0.9510526315789474,0.9928421052631581,0.9863926569830903,0.897196261682243,0.96,0.927536231884058,179,11,4,96,0.0009524135262330099
7,0.13158257002942264,0.9633663366336633,0.1472238357178867,0.9551724137931035,0.935,0.9940526315789474,0.9905871128691304,1.0,0.87,0.93048128342246,190,0,13,87,0.0009381533400219318
8,0.14949540817178786,0.9534653465346534,0.15823666527867317,0.9517241379310345,0.9371052631578947,0.9941578947368421,0.9892138088197586,0.967391304347826,0.89,0.9270833333333334,187,3,11,89,0.0009221639627510075
9,0.14423351944424212,0.9564356435643564,0.196013405919075,0.9586206896551724,0.9471052631578947,0.983842105263158,0.9797498718880442,0.9680851063829787,0.91,0.9381443298969072,187,3,9,91,0.0009045084971874736
