epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr
0,0.37756127677857876,0.8534653465346534,2.6823555171489715,0.5413793103448276,0.6824116743471582,0.7453437019969277,0.3325711580661475,0.22424242424242424,0.8809523809523809,0.357487922705314,120,128,5,37,0.0009990133642141358
1,0.20670483354479074,0.9326732673267327,0.9368068628013134,0.6931034482758621,0.7315668202764977,0.8552227342549923,0.5607480916610635,0.2920353982300885,0.7857142857142857,0.4258064516129032,168,80,9,33,0.000996057350657239
2,0.14637001091614366,0.9544554455445544,0.5886956438422203,0.8482758620689655,0.861847158218126,0.9013056835637481,0.6724465013346428,0.4868421052631579,0.8809523809523809,0.6271186440677966,209,39,5,37,0.0009911436253643444
3,0.10659674264024943,0.9623762376237623,0.4464799575507641,0.8724137931034482,0.6386328725038403,0.7884984639016897,0.5622409596333855,0.6190476190476191,0.30952380952380953,0.4126984126984127,240,8,29,13,0.0009842915805643156
4,0.1311887193005532,0.9603960396039604,0.3628871084190905,0.8689655172413793,0.5970622119815668,0.8798003072196621,0.5602311552187131,0.6428571428571429,0.21428571428571427,0.32142857142857145,243,5,33,9,0.0009755282581475769
5,0.10430911334697157,0.9732673267326732,0.3870429161936045,0.8793103448275862,0.8404377880184332,0.9061059907834101,0.6590503484911178,0.559322033898305,0.7857142857142857,0.6534653465346535,222,26,9,33,0.0009648882429441258
6,0.06964981683995575,0.9752475247524752,0.2837473310530186,0.9172413793103448,0.8032834101382489,0.8977534562211982,0.6500554843224708,0.75,0.6428571428571429,0.6923076923076923,239,9,15,27,0.0009524135262330099
7,0.07076457707444206,0.9762376237623762,2.0461690187454225,0.5103448275862069,0.703821044546851,0.9120103686635944,0.6816398528359496,0.22527472527472528,0.9761904761904762,0.36607142857142855,107,141,1,41,0.0009381533400219318
8,0.09845611453056335,0.9623762376237623,0.3564385175704956,0.8793103448275862,0.7415514592933947,0.8699116743471581,0.5825644868765145,0.5897435897435898,0.5476190476190477,0.5679012345679012,232,16,19,23,0.0009221639627510075
9,0.09622406039852649,0.9762376237623762,0.4381162672303617,0.8586206896551725,0.749231950844854,0.8184523809523809,0.4674071720334141,0.5102040816326531,0.5952380952380952,0.5494505494505495,224,24,17,25,0.0009045084971874736
10,0.07662020728457719,0.9683168316831683,0.3828551628626883,0.8931034482758621,0.6705069124423964,0.8525345622119815,0.5645657312444761,0.7894736842105263,0.35714285714285715,0.4918032786885246,244,4,27,15,0.0008852566213878945
11,0.0827120880712755,0.9752475247524752,1.3002010189928115,0.6482758620689655,0.6559139784946236,0.7598886328725037,0.39918856616002163,0.2413793103448276,0.6666666666666666,0.35443037974683544,160,88,14,28,0.0008644843137107056
12,0.0942333999555558,0.9801980198019802,0.40523744189413263,0.8931034482758621,0.7693932411674347,0.8490783410138248,0.6194197579529738,0.6410256410256411,0.5952380952380952,0.6172839506172839,234,14,17,25,0.0008422735529643443
13,0.07529997464735061,0.9782178217821782,0.3561425231397152,0.8896551724137931,0.7377112135176651,0.8898809523809523,0.6324315481414735,0.6470588235294118,0.5238095238095238,0.5789473684210527,236,12,20,22,0.0008187119948743448
14,0.06536616801167838,0.9792079207920792,0.3055283084511757,0.903448275862069,0.7655529953917051,0.8957373271889401,0.6504326049173295,0.7058823529411765,0.5714285714285714,0.631578947368421,238,10,18,24,0.0007938926261462366
15,0.04179895808920264,0.9841584158415841,0.3917674792930484,0.8793103448275862,0.7415514592933947,0.8344854070660522,0.5360244034381677,0.5897435897435898,0.5476190476190477,0.5679012345679012,232,16,19,23,0.0007679133974894982
16,0.030732910061487928,0.9891089108910891,0.3754685536026955,0.8931034482758621,0.7595046082949308,0.8900729646697387,0.5947234219744262,0.6486486486486487,0.5714285714285714,0.6075949367088608,235,13,18,24,0.0007408768370508576
17,0.021818051594891585,0.9910891089108911,0.4829622566467151,0.8931034482758621,0.7496159754224271,0.8788402457757296,0.6340875296443702,0.6571428571428571,0.5476190476190477,0.5974025974025974,236,12,19,23,0.0007128896457825362
18,0.02032911688729655,0.994059405940594,0.34775201705051584,0.8862068965517241,0.79502688172043,0.9246351766513057,0.7032304619820132,0.5957446808510638,0.6666666666666666,0.6292134831460674,229,19,14,28,0.0006840622763423389
19,0.021880458516534418,0.994059405940594,0.41813945410540326,0.896551724137931,0.820852534562212,0.9039938556067588,0.6693701014037822,0.625,0.7142857142857143,0.6666666666666666,230,18,12,30,0.0006545084971874735
20,0.030374592912266962,0.9920792079207921,0.45114621219981926,0.9137931034482759,0.8309331797235023,0.8831605222734257,0.6867048720119212,0.6976744186046512,0.7142857142857143,0.7058823529411765,235,13,12,30,0.0006243449435824271
21,0.02430089418339776,0.995049504950495,0.4877800589951221,0.896551724137931,0.7318548387096775,0.8667434715821811,0.6130771996563346,0.7,0.5,0.5833333333333334,239,9,21,21,0.0005936906572928622
22,0.00980372579942923,0.998019801980198,0.506593423866434,0.9,0.7833141321044548,0.8793202764976958,0.6205353797089288,0.6666666666666666,0.6190476190476191,0.6419753086419753,235,13,16,26,0.000562666616782152
23,0.006802845196943963,0.998019801980198,0.5734333456493914,0.8793103448275862,0.8008832565284179,0.8886328725038403,0.6263806284477763,0.5686274509803921,0.6904761904761905,0.6236559139784946,226,22,13,29,0.0005313952597646566
24,0.015468433059140807,0.998019801980198,0.502951635964564,0.903448275862069,0.8051075268817205,0.898905529953917,0.6272531087769976,0.6666666666666666,0.6666666666666666,0.6666666666666666,234,14,14,28,0.0004999999999999998
25,0.009488216628597002,0.997029702970297,0.6073968287848401,0.8896551724137931,0.7871543778801844,0.9110023041474655,0.6253356586698356,0.6136363636363636,0.6428571428571429,0.627906976744186,231,17,15,27,0.00046860474023534314
26,0.003807137358307955,1.0,0.597562002146151,0.8931034482758621,0.7891705069124424,0.9038978494623656,0.6424653147908433,0.627906976744186,0.6428571428571429,0.6352941176470588,232,16,15,27,0.00043733338321784774
27,0.008068448996709776,0.998019801980198,0.5061004296061583,0.9137931034482759,0.8111559139784946,0.900921658986175,0.6466927917801516,0.717948717948718,0.6666666666666666,0.691358024691358,237,11,14,28,0.00040630934270713756
28,0.0018626166565809399,1.0,0.5347429565619677,0.9137931034482759,0.8210445468509985,0.8863287250384024,0.6522110682390977,0.7073170731707317,0.6904761904761905,0.6987951807228916,236,12,13,29,0.00037565505641757246
29,0.003146117803225934,1.0,0.5297203499008901,0.906896551724138,0.8170122887864824,0.8910330261136712,0.6477194063785041,0.6744186046511628,0.6904761904761905,0.6823529411764706,234,14,13,29,0.00034549150281252633
30,0.001915980908961501,1.0,0.5805030693998561,0.896551724137931,0.8109639016897081,0.9029377880184332,0.6505454930681189,0.6304347826086957,0.6904761904761905,0.6590909090909091,231,17,13,29,0.00031593772365766105
31,0.0015770354202686576,1.0,0.661223397811409,0.8862068965517241,0.79502688172043,0.8909370199692781,0.6318958747073665,0.5957446808510638,0.6666666666666666,0.6292134831460674,229,19,14,28,0.00028711035421746355
32,0.0025070470087484864,1.0,0.6486896046146284,0.8862068965517241,0.79502688172043,0.889304915514593,0.6390852241730558,0.5957446808510638,0.6666666666666666,0.6292134831460674,229,19,14,28,0.0002591231629491422
33,0.012441655913789873,0.999009900990099,0.5243570688646286,0.9172413793103448,0.8131720430107527,0.8812403993855606,0.6425631188942228,0.7368421052631579,0.6666666666666666,0.7,238,10,14,28,0.00023208660251050145
34,0.005042510600105743,0.998019801980198,0.5349358683481114,0.9103448275862069,0.8091397849462365,0.8905529953917051,0.6654592464247652,0.7,0.6666666666666666,0.6829268292682927,236,12,14,28,0.00020610737385376337
35,0.0022238517021833104,1.0,0.5327091063110856,0.903448275862069,0.7754416282642089,0.8828725038402457,0.652850280392269,0.6944444444444444,0.5952380952380952,0.6410256410256411,237,11,17,25,0.00018128800512565502
36,0.000889476479642326,1.0,0.5375838769134134,0.9,0.7635368663594471,0.8823924731182795,0.6458623364109729,0.6857142857142857,0.5714285714285714,0.6233766233766234,237,11,18,24,0.00015772644703565555
37,0.0008768360830799793,1.0,0.5407648764492479,0.9137931034482759,0.8111559139784946,0.8849846390168971,0.6469359844348401,0.717948717948718,0.6666666666666666,0.691358024691358,237,11,14,28,0.00013551568628929425
38,0.0015090587712620618,1.0,0.6540889436204452,0.8931034482758621,0.8089477726574501,0.8751920122887864,0.6111902389267979,0.6170212765957447,0.6904761904761905,0.651685393258427,230,18,13,29,0.00011474337861210535
39,0.0010011195959123143,1.0,0.6875253797275945,0.8931034482758621,0.8089477726574501,0.8719278033794163,0.6072233261434934,0.6170212765957447,0.6904761904761905,0.651685393258427,230,18,13,29,9.549150281252626e-05
40,0.0006692262486467371,1.0,0.6871103075740393,0.8931034482758621,0.8089477726574501,0.8727918586789555,0.611393137614964,0.6170212765957447,0.6904761904761905,0.651685393258427,230,18,13,29,7.783603724899252e-05
41,0.0004628843048521958,1.0,0.6751328737183939,0.8931034482758621,0.8089477726574501,0.8733678955453149,0.6131021320169513,0.6170212765957447,0.6904761904761905,0.651685393258427,230,18,13,29,6.184665997806817e-05
42,0.0015119608592613076,1.0,0.6462969920306932,0.9,0.8129800307219661,0.8719278033794163,0.6149771585097759,0.6444444444444445,0.6904761904761905,0.6666666666666666,232,16,13,29,4.7586473766990294e-05
43,0.000508496255861246,1.0,0.6464319318183698,0.9,0.8129800307219661,0.8752880184331797,0.6241856942391993,0.6444444444444445,0.6904761904761905,0.6666666666666666,232,16,13,29,3.5111757055874305e-05
