epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr,train_sec,train_img_per_sec,val_sec,val_img_per_sec,cuda_max_mem_bytes
0,0.6634135581552982,0.7534653465346535,0.5336045503616333,0.9344827586206896,0.9334210526315789,0.9820526315789473,0.9644696702191282,0.8857142857142857,0.93,0.9073170731707317,178,12,7,93,3.125e-06,7.175898700000062,140.74892110726023,0.8248815000000604,351.56564912654574,4205146112
1,0.5444837138056755,0.7841584158415842,0.3784976601600647,0.9758620689655172,0.9792105263157895,0.9982105263157894,0.9966357309227611,0.9428571428571428,0.99,0.9658536585365853,184,6,1,99,4.6875e-06,6.920949500000006,145.9337335144548,0.737551499999995,393.1928821241662,4205146112
2,0.4193783923983574,0.8792079207920792,0.2405284523963928,0.9827586206896551,0.9773684210526316,0.9994736842105263,0.9990126000149986,0.9896907216494846,0.96,0.9746192893401016,189,1,4,96,6.25e-06,6.918053200000031,145.99482987497052,0.7881737999999814,367.9391525067274,4205146112
3,0.31748894695192575,0.9089108910891089,0.17201744318008422,0.9689655172413794,0.9644736842105264,0.9984736842105263,0.9972030799990736,0.9595959595959596,0.95,0.9547738693467337,186,4,5,95,7.8125e-06,6.888498499999969,146.6212121553056,0.8524102000000084,340.2117900513123,4205146112
4,0.250742029864341,0.9168316831683169,0.13789501637220383,0.9655172413793104,0.9547368421052631,0.9946842105263158,0.9911918954111566,0.9787234042553191,0.92,0.9484536082474226,188,2,8,92,9.375e-06,7.069588099999919,142.86546623558047,0.8003050999999459,362.3618042669222,4205146112
5,0.19422814808785915,0.9396039603960396,0.16581967771053313,0.9551724137931035,0.9515789473684211,0.9857894736842105,0.9818901615111129,0.9306930693069307,0.94,0.9353233830845771,183,7,6,94,1.09375e-05,7.049958599999968,143.26325263810833,0.7867540000000872,368.60314659978576,4205146112
6,0.14532972779124975,0.9524752475247524,0.21248415634036064,0.9310344827586207,0.916578947368421,0.9482105263157895,0.9511099911402037,0.925531914893617,0.87,0.8969072164948454,183,7,13,87,1.25e-05,6.955651999999986,145.20565433693375,0.8363329000000022,346.75187356613526,4205146112
7,0.1326625847723335,0.9564356435643564,0.2168963797390461,0.9379310344827586,0.9147368421052631,0.9525263157894737,0.9489186770817053,0.9767441860465116,0.84,0.9032258064516129,188,2,16,84,1.4062500000000001e-05,6.990835899999979,144.47485457354293,0.7696607999999969,376.789359676368,4205146112
8,0.10146344685927033,0.9643564356435643,0.23129556253552436,0.9275862068965517,0.9021052631578947,0.9431578947368421,0.9462646548996165,0.9647058823529412,0.82,0.8864864864864865,187,3,18,82,1.5625e-05,6.977272500000026,144.7557050409019,0.7776499999999942,372.9184080241782,4205146112
9,0.08562288875691593,0.9693069306930693,0.14439326636493205,0.9482758620689655,0.9297368421052632,0.9670000000000001,0.9712552387563587,0.9775280898876404,0.87,0.9206349206349206,188,2,13,87,1.71875e-05,6.980843200000095,144.68166252466267,0.7430689999999913,390.273312438015,4205146112
10,0.07095910026691854,0.9732673267326732,0.17201761417090894,0.9448275862068966,0.9318421052631579,0.9615263157894736,0.9663477299617375,0.9468085106382979,0.89,0.9175257731958762,185,5,11,89,1.875e-05,6.957517900000084,145.1667123989703,0.7705658999999514,376.34678617366575,4205146112
11,0.05681771005038172,0.9792079207920792,0.4046412598341703,0.9103448275862069,0.8865789473684211,0.9004210526315789,0.9088954138551528,0.9204545454545454,0.81,0.8617021276595744,183,7,19,81,2.0312500000000002e-05,6.995042500000068,144.38797191010494,0.7799146000000974,371.8355830240437,4205146112
12,0.05227063363417983,0.9851485148514851,0.14295802395790816,0.9551724137931035,0.9444736842105264,0.9702631578947369,0.9726121907815188,0.9578947368421052,0.91,0.9333333333333333,186,4,9,91,2.1875e-05,6.986637700000074,144.56166805386079,0.7741494000000557,374.6046951660482,4205146112
13,0.03675033955369145,0.9900990099009901,0.12956741824746132,0.9655172413793104,0.9571052631578947,0.9743157894736841,0.9756773087991435,0.96875,0.93,0.9489795918367347,187,3,7,93,2.34375e-05,6.992808199999899,144.43410588610374,0.7705880999999408,376.335943936874,4205146112
14,0.046877993387170136,0.9851485148514851,0.2606793358922005,0.9275862068965517,0.9068421052631579,0.9554210526315788,0.9555690736987353,0.9438202247191011,0.84,0.8888888888888888,185,5,16,84,2.5e-05,6.996671800000058,144.35434859185358,0.8390459999999393,345.6306328854687,4205146112
15,0.0791788175702095,0.9673267326732673,0.1903288871049881,0.9448275862068966,0.9436842105263157,0.979157894736842,0.9751585171540075,0.9038461538461539,0.94,0.9215686274509803,180,10,6,94,2.65625e-05,6.9307546,145.72727766180034,0.7520630999999867,385.60594184185493,4205146112
16,0.07510346651542932,0.9772277227722772,0.45355774760246276,0.8689655172413793,0.8928947368421052,0.9786315789473684,0.9775092187432856,0.7348484848484849,0.97,0.8362068965517241,155,35,3,97,2.8125000000000003e-05,6.987422999999922,144.54542110875659,0.7501944000000549,386.56646863796743,4205146112
17,0.07228887995006517,0.9742574257425742,0.16834875950589775,0.9586206896551724,0.9423684210526315,0.9686315789473684,0.9726080307386252,0.9888888888888889,0.89,0.9368421052631579,189,1,11,89,2.96875e-05,7.013743400000067,144.00298704968168,0.7371367999999165,393.41408541811074,4205146112
