filepath,label,is_defect,score,predicted_label,is_correct,error_type
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_039_1631441718.000000015_patches_patch_2885_2199_90.000_2_right.png,defect,1,0.5215665,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_044_1631441718.500000013_patches_patch_2938_2199_89.784_2_right.png,defect,1,0.51561666,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_046_1631441718.700000019_patches_patch_2962_2199_88.775_2_right.png,defect,1,0.70578617,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_047_1631441718.800000022_patches_patch_2973_2199_88.768_2_right.png,defect,1,0.7678999,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_049_1631441719.000000028_patches_patch_2997_2199_87.845_2_right.png,defect,1,0.3189766,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_053_1631441719.400000009_patches_patch_3044_2199_86.711_2_right.png,defect,1,0.29655433,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_054_1631441719.500000009_patches_patch_3058_2199_86.711_2_right.png,defect,1,0.31722748,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_055_1631441719.600000009_patches_patch_3071_2199_85.948_2_right.png,defect,1,0.37018386,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_056_1631441719.700000009_patches_patch_3085_2199_85.897_2_right.png,defect,1,0.58849525,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_057_1631441719.800000009_patches_patch_3099_2199_85.176_2_right.png,defect,1,0.676924,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_058_1631441719.900000009_patches_patch_3113_2199_84.697_2_right.png,defect,1,0.64151543,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_059_1631441720.000000009_patches_patch_3128_2199_84.218_2_right.png,defect,1,0.41603807,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_060_1631441720.100000008_patches_patch_3142_2199_83.907_2_right.png,defect,1,0.25303894,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_061_1631441720.200000008_patches_patch_3156_2199_83.346_2_right.png,defect,1,0.29762304,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_065_1631441720.600000015_patches_patch_3212_2199_81.085_2_right.png,defect,1,0.4935324,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_066_1631441720.700000019_patches_patch_3226_2199_80.855_2_right.png,defect,1,0.61537683,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_067_1631441720.800000023_patches_patch_3241_2199_80.448_2_right.png,defect,1,0.7345063,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_068_1631441720.900000027_patches_patch_3255_2199_80.272_2_right.png,defect,1,0.80154914,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_069_1631441721.000000031_patches_patch_3268_2199_79.961_2_right.png,defect,1,0.8103881,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_070_1631441721.100000003_patches_patch_3281_2199_79.695_2_right.png,defect,1,0.8158239,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_071_1631441721.200000007_patches_patch_3296_2199_78.912_2_right.png,defect,1,0.78784657,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_072_1631441721.300000011_patches_patch_3312_2199_78.745_2_right.png,defect,1,0.66797185,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_073_1631441721.400000015_patches_patch_3325_2199_78.198_2_right.png,defect,1,0.7013075,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_074_1631441721.500000011_patches_patch_3339_2199_77.770_2_right.png,defect,1,0.7685286,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_075_1631441721.600000004_patches_patch_3353_2199_77.471_2_right.png,defect,1,0.59492886,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_076_1631441721.700000030_patches_patch_3373_2199_76.483_2_right.png,defect,1,0.6586128,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_077_1631441721.800000023_patches_patch_3389_2199_75.964_2_right.png,defect,1,0.66186494,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_078_1631441721.900000017_patches_patch_3405_2199_75.645_2_right.png,defect,1,0.8469892,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_079_1631441722.000000011_patches_patch_3421_2199_75.270_2_right.png,defect,1,0.7943688,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_080_1631441722.100000004_patches_patch_3436_2199_74.663_2_right.png,defect,1,0.7480625,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_081_1631441722.200000030_patches_patch_3452_2199_73.926_2_right.png,defect,1,0.70799214,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_082_1631441722.300000024_patches_patch_3466_2199_73.323_2_right.png,defect,1,0.75396,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_083_1631441722.400000017_patches_patch_3484_2199_72.948_2_right.png,defect,1,0.8031312,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_084_1631441722.500000024_patches_patch_3498_2199_72.497_2_right.png,defect,1,0.7214101,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_085_1631441722.600000002_patches_patch_3515_2199_71.826_2_right.png,defect,1,0.70867777,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_086_1631441722.700000012_patches_patch_3530_2199_71.301_2_right.png,defect,1,1.0,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_087_1631441722.800000022_patches_patch_3545_2199_70.947_2_right.png,defect,1,0.57794076,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_088_1631441722.900000000_patches_patch_3561_2199_70.620_2_right.png,defect,1,0.7963708,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_089_1631441723.000000010_patches_patch_3577_2199_70.109_2_right.png,defect,1,0.59302753,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_090_1631441723.100000020_patches_patch_3593_2199_69.855_2_right.png,defect,1,0.718908,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_091_1631441723.200000030_patches_patch_3612_2199_69.507_2_right.png,defect,1,0.63314855,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_092_1631441723.300000007_patches_patch_3635_2199_68.847_2_right.png,defect,1,0.65912306,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_093_1631441723.400000017_patches_patch_3642_2199_68.499_2_right.png,defect,1,0.5929654,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_094_1631441723.500000014_patches_patch_3660_2199_68.248_2_right.png,defect,1,0.5651269,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_095_1631441723.600000007_patches_patch_3677_2199_67.667_2_right.png,defect,1,0.53235954,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_096_1631441723.700000001_patches_patch_3696_2199_66.949_2_right.png,defect,1,0.55714834,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_097_1631441723.800000026_patches_patch_3712_2199_66.949_2_right.png,defect,1,0.50996333,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_098_1631441723.900000020_patches_patch_3731_2199_66.291_2_right.png,defect,1,0.56162786,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_099_1631441724.000000013_patches_patch_3751_2199_65.418_2_right.png,defect,1,0.53032434,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/13_station_ohlsdorf_13.1_065_1631176102.600000028_patches_patch_859_2199_146.597_-1_left.png,good,0,0.35521823,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/13_station_ohlsdorf_13.1_066_1631176102.700000029_patches_patch_892_2199_146.048_-1_left.png,good,0,0.39432895,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/13_station_ohlsdorf_13.1_067_1631176102.800000030_patches_patch_931_2199_145.665_-1_left.png,good,0,0.3155172,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/13_station_ohlsdorf_13.1_068_1631176102.900000025_patches_patch_964_2199_145.021_-1_left.png,good,0,0.477609,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/13_station_ohlsdorf_13.1_069_1631176103.000000018_patches_patch_1005_2199_144.535_-1_left.png,good,0,0.32418138,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/13_station_ohlsdorf_13.1_070_1631176103.100000011_patches_patch_1048_2199_143.874_-1_left.png,good,0,0.3308281,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/13_station_ohlsdorf_13.1_071_1631176103.200000004_patches_patch_1095_2199_143.379_-1_left.png,good,0,0.35272554,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/13_station_ohlsdorf_13.1_072_1631176103.300000030_patches_patch_1137_2199_142.857_-1_left.png,good,0,0.45974553,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/13_station_ohlsdorf_13.1_073_1631176103.400000023_patches_patch_1184_2199_142.401_-1_left.png,good,0,0.29923075,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/13_station_ohlsdorf_13.1_074_1631176103.500000016_patches_patch_1235_2199_141.978_-1_left.png,good,0,0.32969353,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/15_construction_vehicle_15.1_065_1631531287.600000012_patches_patch_1561_2199_107.752_0_left.png,good,0,0.14893726,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/15_construction_vehicle_15.1_066_1631531287.700000014_patches_patch_1559_2199_107.488_0_left.png,good,0,0.25406697,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/15_construction_vehicle_15.1_067_1631531287.800000012_patches_patch_1560_2199_107.214_0_left.png,good,0,0.1943373,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/15_construction_vehicle_15.1_068_1631531287.900000008_patches_patch_1560_2199_107.405_0_left.png,good,0,0.1396289,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/15_construction_vehicle_15.1_069_1631531288.000000005_patches_patch_1559_2199_107.588_0_left.png,good,0,0.19225997,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/15_construction_vehicle_15.1_070_1631531288.100000002_patches_patch_1557_2199_107.650_0_left.png,good,0,0.17443651,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/15_construction_vehicle_15.1_071_1631531288.200000030_patches_patch_1557_2199_107.650_0_left.png,good,0,0.14944209,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/15_construction_vehicle_15.1_072_1631531288.300000027_patches_patch_1559_2199_107.354_0_left.png,good,0,0.53784853,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/15_construction_vehicle_15.1_073_1631531288.400000023_patches_patch_1558_2199_107.207_0_left.png,good,0,0.08947887,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/15_construction_vehicle_15.1_074_1631531288.500000020_patches_patch_1557_2199_107.478_0_left.png,good,0,0.1203929,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/19_vegetation_curve_19.1_212_1631702348.300000007_patches_patch_1039_2199_100.620_0_left.png,good,0,0.1884254,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/19_vegetation_curve_19.1_213_1631702348.400000010_patches_patch_1034_2199_100.125_0_left.png,good,0,0.17932205,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/19_vegetation_curve_19.1_214_1631702348.500000013_patches_patch_1034_2199_100.125_0_left.png,good,0,0.23350579,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/19_vegetation_curve_19.1_215_1631702348.600000016_patches_patch_1034_2199_100.125_0_left.png,good,0,0.13157567,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/19_vegetation_curve_19.1_216_1631702348.700000019_patches_patch_1034_2199_101.070_0_left.png,good,0,0.13728237,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/19_vegetation_curve_19.1_217_1631702348.800000022_patches_patch_1036_2199_102.265_0_left.png,good,0,0.36840972,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/19_vegetation_curve_19.1_218_1631702348.900000025_patches_patch_1036_2199_100.833_0_left.png,good,0,0.2712488,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/19_vegetation_curve_19.1_219_1631702349.000000029_patches_patch_1036_2199_101.174_0_left.png,good,0,0.2699651,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/19_vegetation_curve_19.1_220_1631702349.100000004_patches_patch_1033_2199_100.429_0_left.png,good,0,0.14983599,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/19_vegetation_curve_19.1_221_1631702349.200000011_patches_patch_1035_2199_100.768_0_left.png,good,0,0.12344696,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_000_1631441714.100000026_patches_patch_2629_2199_91.169_2_right.png,good,0,0.4853013,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_001_1631441714.200000024_patches_patch_2631_2199_92.291_2_right.png,good,0,0.41617882,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_002_1631441714.300000021_patches_patch_2633_2199_91.169_2_right.png,good,0,0.49210754,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_003_1631441714.400000019_patches_patch_2636_2199_91.146_2_right.png,good,0,0.5005199,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_004_1631441714.500000016_patches_patch_2639_2199_92.246_2_right.png,good,0,0.40662023,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_005_1631441714.600000014_patches_patch_2644_2199_92.337_2_right.png,good,0,0.425326,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_006_1631441714.700000011_patches_patch_2645_2199_91.146_2_right.png,good,0,0.44809982,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_007_1631441714.800000008_patches_patch_2649_2199_91.146_2_right.png,good,0,0.50824404,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_008_1631441714.900000005_patches_patch_2653_2199_91.042_2_right.png,good,0,0.44481534,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_009_1631441715.000000002_patches_patch_2660_2199_92.203_2_right.png,good,0,0.4582406,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_010_1631441715.100000031_patches_patch_2663_2199_91.081_2_right.png,good,0,0.40347174,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_011_1631441715.200000029_patches_patch_2667_2199_92.121_2_right.png,good,0,0.38750392,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_012_1631441715.300000026_patches_patch_2671_2199_92.121_2_right.png,good,0,0.4811506,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_013_1631441715.400000023_patches_patch_2677_2199_93.122_2_right.png,good,0,0.349601,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_014_1631441715.500000022_patches_patch_2681_2199_93.122_2_right.png,good,0,0.39668196,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_015_1631441715.600000023_patches_patch_2686_2199_92.246_2_right.png,good,0,0.40920097,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_016_1631441715.700000024_patches_patch_2692_2199_92.246_2_right.png,good,0,0.42657378,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_017_1631441715.800000025_patches_patch_2698_2199_92.246_2_right.png,good,0,0.561499,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_018_1631441715.900000026_patches_patch_2703_2199_92.291_2_right.png,good,0,0.45899463,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_019_1631441716.000000027_patches_patch_2709_2199_91.146_2_right.png,good,0,0.26487002,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_020_1631441716.100000027_patches_patch_2716_2199_91.219_2_right.png,good,0,0.24256349,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_021_1631441716.200000028_patches_patch_2723_2199_91.790_2_right.png,good,0,0.23374517,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_022_1631441716.300000029_patches_patch_2729_2199_90.909_2_right.png,good,0,0.26402444,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_023_1631441716.400000030_patches_patch_2735_2199_90.909_2_right.png,good,0,0.28989196,0,True,True Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/good/1_calibration_1.2_024_1631441716.500000011_patches_patch_2742_2199_90.924_2_right.png,good,0,0.29439923,0,True,True Negative
