epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr
0,0.618736132979393,0.7801980198019802,1.9632072001695633,0.5689655172413793,0.45789473684210524,0.37342105263157893,0.2788177882514048,0.2222222222222222,0.1,0.13793103448275862,155,35,90,10,0.0009990133642141358
1,0.2586872265674174,0.900990099009901,0.5770756743615493,0.8344827586206897,0.8736842105263158,0.997157894736842,0.9945189744087317,0.6756756756756757,1.0,0.8064516129032258,142,48,0,100,0.000996057350657239
2,0.230665841139853,0.9336633663366337,2.499535197019577,0.3413793103448276,0.495,0.39368421052631575,0.3080162199044022,0.34256055363321797,0.99,0.5089974293059126,0,190,1,99,0.0009911436253643444
3,0.19293504930101335,0.9336633663366337,0.3732230313122272,0.8310344827586207,0.7597368421052632,0.9603684210526315,0.9352613061743709,0.9636363636363636,0.53,0.6838709677419355,188,2,47,53,0.0009842915805643156
4,0.15341677144169807,0.9425742574257425,0.3400114789605141,0.8206896551724138,0.8205263157894737,0.9207894736842106,0.8719069591354033,0.7068965517241379,0.82,0.7592592592592593,156,34,18,82,0.0009755282581475769
5,0.13993287831544876,0.9534653465346534,0.18388815671205522,0.9275862068965517,0.8997368421052632,0.9903684210526316,0.9796631408217114,0.9759036144578314,0.81,0.8852459016393442,188,2,19,81,0.0009648882429441258
6,0.149522916181013,0.9396039603960396,1.1097361713647842,0.7241379310344828,0.7705263157894737,0.8866052631578947,0.827829161512318,0.5609756097560976,0.92,0.696969696969697,118,72,8,92,0.0009524135262330099
7,0.19754990516230464,0.9445544554455445,0.16682157963514327,0.9379310344827586,0.9123684210526315,0.9963684210526317,0.9920323529450831,0.9880952380952381,0.83,0.9021739130434783,189,1,17,83,0.0009381533400219318
8,0.1208289759233594,0.9643564356435643,0.2508557360619307,0.8896551724137931,0.8423684210526315,0.9933157894736843,0.9877610256957683,0.9857142857142858,0.69,0.8117647058823529,189,1,31,69,0.0009221639627510075
9,0.12419736129231751,0.9544554455445544,0.12084190212190152,0.9517241379310345,0.9323684210526315,0.9968421052631579,0.994232394091663,0.9886363636363636,0.87,0.925531914893617,189,1,13,87,0.0009045084971874736
10,0.158055292442441,0.9504950495049505,0.16679392084479333,0.9586206896551724,0.9494736842105264,0.9832105263157895,0.9781335943335568,0.9583333333333334,0.92,0.9387755102040817,186,4,8,92,0.0008852566213878945
