filepath,label,is_defect,score,predicted_label,is_correct,error_type
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/13_station_ohlsdorf_13.1_068_1631176102.900000025_patches_patch_2730_2199_86.583_0_right.png,defect,1,0.62560624,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/14_signals_station_14.1_091_1631449460.200000005_patches_patch_1612_2199_112.135_0_left.png,defect,1,0.51270497,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/14_signals_station_14.1_093_1631449460.400000020_patches_patch_2422_2199_90.000_0_right.png,defect,1,0.77560127,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/15_construction_vehicle_15.1_074_1631531288.500000020_patches_patch_2338_2199_83.614_0_right.png,defect,1,0.42466477,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_081_1631625169.200000016_patches_patch_1301_2199_104.595_0_left.png,defect,1,0.6841269,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_082_1631625169.300000026_patches_patch_1301_2199_104.595_0_left.png,defect,1,0.6902597,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_083_1631625169.400000004_patches_patch_1301_2199_104.595_0_left.png,defect,1,0.53317356,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_084_1631625169.500000013_patches_patch_1301_2199_104.595_0_left.png,defect,1,1.0,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_085_1631625169.600000023_patches_patch_1301_2199_104.595_0_left.png,defect,1,0.7601874,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/20_vegetation_squirrel_20.1_009_1631716529.000000025_patches_patch_1827_2199_110.980_0_left.png,defect,1,0.5016592,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/2_station_berliner_tor_2.1_251_1631531385.200000029_patches_patch_1239_2199_104.168_0_left.png,defect,1,0.3829695,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_007_1631529893.800000009_patches_patch_1514_2199_107.000_0_left.png,defect,1,0.6768957,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_008_1631529893.900000012_patches_patch_1515_2199_106.666_0_left.png,defect,1,0.49501973,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_012_1631529894.300000020_patches_patch_1508_2199_107.543_0_left.png,defect,1,0.49392498,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_013_1631529894.400000020_patches_patch_1508_2199_107.543_0_left.png,defect,1,0.33277586,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_014_1631529894.500000019_patches_patch_1509_2199_107.543_0_left.png,defect,1,0.38659942,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_015_1631529894.600000019_patches_patch_1511_2199_107.650_0_left.png,defect,1,0.39431536,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_016_1631529894.700000019_patches_patch_1512_2199_107.650_0_left.png,defect,1,0.39199448,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_048_1631529897.900000030_patches_patch_1500_2199_107.182_0_left.png,defect,1,0.27477777,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_049_1631529898.000000009_patches_patch_1504_2199_107.634_0_left.png,defect,1,0.43597326,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_050_1631529898.100000020_patches_patch_1505_2199_107.526_0_left.png,defect,1,0.38428834,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_051_1631529898.200000031_patches_patch_1505_2199_107.526_0_left.png,defect,1,0.36651412,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_052_1631529898.300000012_patches_patch_1505_2199_107.526_0_left.png,defect,1,0.3382562,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_053_1631529898.400000029_patches_patch_1508_2199_107.526_0_left.png,defect,1,0.3725698,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_054_1631529898.500000014_patches_patch_1510_2199_107.758_0_left.png,defect,1,0.4297796,1,True,True Positive
