filepath,label,is_defect,score,predicted_label,is_correct,error_type
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_039_1631441718.000000015_patches_patch_2885_2199_90.000_2_right.png,defect,1,0.5101301,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_044_1631441718.500000013_patches_patch_2938_2199_89.784_2_right.png,defect,1,0.51681024,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_046_1631441718.700000019_patches_patch_2962_2199_88.775_2_right.png,defect,1,0.743978,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_047_1631441718.800000022_patches_patch_2973_2199_88.768_2_right.png,defect,1,0.77511495,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_049_1631441719.000000028_patches_patch_2997_2199_87.845_2_right.png,defect,1,0.28188914,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_053_1631441719.400000009_patches_patch_3044_2199_86.711_2_right.png,defect,1,0.33453593,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_054_1631441719.500000009_patches_patch_3058_2199_86.711_2_right.png,defect,1,0.33675498,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_055_1631441719.600000009_patches_patch_3071_2199_85.948_2_right.png,defect,1,0.36338633,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_056_1631441719.700000009_patches_patch_3085_2199_85.897_2_right.png,defect,1,0.61553603,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_057_1631441719.800000009_patches_patch_3099_2199_85.176_2_right.png,defect,1,0.66228724,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_058_1631441719.900000009_patches_patch_3113_2199_84.697_2_right.png,defect,1,0.65162003,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_059_1631441720.000000009_patches_patch_3128_2199_84.218_2_right.png,defect,1,0.43915457,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_060_1631441720.100000008_patches_patch_3142_2199_83.907_2_right.png,defect,1,0.23546913,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_061_1631441720.200000008_patches_patch_3156_2199_83.346_2_right.png,defect,1,0.3166681,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_065_1631441720.600000015_patches_patch_3212_2199_81.085_2_right.png,defect,1,0.46862993,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_066_1631441720.700000019_patches_patch_3226_2199_80.855_2_right.png,defect,1,0.6202147,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_067_1631441720.800000023_patches_patch_3241_2199_80.448_2_right.png,defect,1,0.70885956,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_068_1631441720.900000027_patches_patch_3255_2199_80.272_2_right.png,defect,1,0.85825366,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_069_1631441721.000000031_patches_patch_3268_2199_79.961_2_right.png,defect,1,0.82764614,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_070_1631441721.100000003_patches_patch_3281_2199_79.695_2_right.png,defect,1,0.8486182,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_071_1631441721.200000007_patches_patch_3296_2199_78.912_2_right.png,defect,1,0.81873566,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_072_1631441721.300000011_patches_patch_3312_2199_78.745_2_right.png,defect,1,0.62359726,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_073_1631441721.400000015_patches_patch_3325_2199_78.198_2_right.png,defect,1,0.69614893,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_074_1631441721.500000011_patches_patch_3339_2199_77.770_2_right.png,defect,1,0.769756,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_075_1631441721.600000004_patches_patch_3353_2199_77.471_2_right.png,defect,1,0.6276833,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_076_1631441721.700000030_patches_patch_3373_2199_76.483_2_right.png,defect,1,0.67624664,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_077_1631441721.800000023_patches_patch_3389_2199_75.964_2_right.png,defect,1,0.6817229,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_078_1631441721.900000017_patches_patch_3405_2199_75.645_2_right.png,defect,1,0.8746012,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_079_1631441722.000000011_patches_patch_3421_2199_75.270_2_right.png,defect,1,0.7781183,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_080_1631441722.100000004_patches_patch_3436_2199_74.663_2_right.png,defect,1,0.77673256,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_081_1631441722.200000030_patches_patch_3452_2199_73.926_2_right.png,defect,1,0.75281954,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_082_1631441722.300000024_patches_patch_3466_2199_73.323_2_right.png,defect,1,0.7706718,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_083_1631441722.400000017_patches_patch_3484_2199_72.948_2_right.png,defect,1,0.80674374,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_084_1631441722.500000024_patches_patch_3498_2199_72.497_2_right.png,defect,1,0.69516355,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_085_1631441722.600000002_patches_patch_3515_2199_71.826_2_right.png,defect,1,0.73783773,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_086_1631441722.700000012_patches_patch_3530_2199_71.301_2_right.png,defect,1,1.0,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_087_1631441722.800000022_patches_patch_3545_2199_70.947_2_right.png,defect,1,0.6090144,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_379/test/defective/1_calibration_1.2_088_1631441722.900000000_patches_patch_3561_2199_70.620_2_right.png,defect,1,0.80446917,1,True,True Positive
