filepath,label,is_defect,score,predicted_label,is_correct,error_type
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/13_station_ohlsdorf_13.1_068_1631176102.900000025_patches_patch_2730_2199_86.583_0_right.png,defect,1,0.57815087,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/14_signals_station_14.1_091_1631449460.200000005_patches_patch_1612_2199_112.135_0_left.png,defect,1,0.5269887,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/14_signals_station_14.1_093_1631449460.400000020_patches_patch_2422_2199_90.000_0_right.png,defect,1,0.7354627,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/15_construction_vehicle_15.1_074_1631531288.500000020_patches_patch_2338_2199_83.614_0_right.png,defect,1,0.37159374,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_081_1631625169.200000016_patches_patch_1301_2199_104.595_0_left.png,defect,1,0.601664,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_082_1631625169.300000026_patches_patch_1301_2199_104.595_0_left.png,defect,1,0.66130334,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_083_1631625169.400000004_patches_patch_1301_2199_104.595_0_left.png,defect,1,0.5070768,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_084_1631625169.500000013_patches_patch_1301_2199_104.595_0_left.png,defect,1,1.0,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/18_vegetation_switch_18.1_085_1631625169.600000023_patches_patch_1301_2199_104.595_0_left.png,defect,1,0.723189,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/20_vegetation_squirrel_20.1_009_1631716529.000000025_patches_patch_1827_2199_110.980_0_left.png,defect,1,0.4763861,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/2_station_berliner_tor_2.1_251_1631531385.200000029_patches_patch_1239_2199_104.168_0_left.png,defect,1,0.36770016,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_007_1631529893.800000009_patches_patch_1514_2199_107.000_0_left.png,defect,1,0.64818263,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_008_1631529893.900000012_patches_patch_1515_2199_106.666_0_left.png,defect,1,0.48779067,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_012_1631529894.300000020_patches_patch_1508_2199_107.543_0_left.png,defect,1,0.42713845,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_013_1631529894.400000020_patches_patch_1508_2199_107.543_0_left.png,defect,1,0.30994704,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_014_1631529894.500000019_patches_patch_1509_2199_107.543_0_left.png,defect,1,0.39212245,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_015_1631529894.600000019_patches_patch_1511_2199_107.650_0_left.png,defect,1,0.36673534,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_016_1631529894.700000019_patches_patch_1512_2199_107.650_0_left.png,defect,1,0.36217314,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_048_1631529897.900000030_patches_patch_1500_2199_107.182_0_left.png,defect,1,0.23325053,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_049_1631529898.000000009_patches_patch_1504_2199_107.634_0_left.png,defect,1,0.3997112,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_050_1631529898.100000020_patches_patch_1505_2199_107.526_0_left.png,defect,1,0.36090198,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_051_1631529898.200000031_patches_patch_1505_2199_107.526_0_left.png,defect,1,0.3157255,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_052_1631529898.300000012_patches_patch_1505_2199_107.526_0_left.png,defect,1,0.37463745,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_053_1631529898.400000029_patches_patch_1508_2199_107.526_0_left.png,defect,1,0.34669477,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_054_1631529898.500000014_patches_patch_1510_2199_107.758_0_left.png,defect,1,0.40556508,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_055_1631529898.600000031_patches_patch_1511_2199_107.076_0_left.png,defect,1,0.525329,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_056_1631529898.700000016_patches_patch_1514_2199_107.312_0_left.png,defect,1,0.3534019,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_057_1631529898.800000001_patches_patch_1514_2199_107.418_0_left.png,defect,1,0.35931537,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_058_1631529898.900000018_patches_patch_1512_2199_107.076_0_left.png,defect,1,0.13926719,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_059_1631529899.000000003_patches_patch_1510_2199_107.418_0_left.png,defect,1,0.1524516,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_060_1631529899.100000020_patches_patch_1513_2199_106.972_0_left.png,defect,1,0.18325754,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/5_station_bergedorf_5.1_061_1631529899.200000005_patches_patch_1513_2199_106.972_0_left.png,defect,1,0.39044482,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/9_station_ruebenkamp_9.3_225_1631712690.100000006_patches_patch_1581_2199_107.526_0_left.png,defect,1,0.19215983,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/9_station_ruebenkamp_9.3_226_1631712690.200000024_patches_patch_1581_2199_107.526_0_left.png,defect,1,0.25390172,0,False,False Negative
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/9_station_ruebenkamp_9.7_067_1631719552.800000029_patches_patch_2345_2199_82.634_0_right.png,defect,1,0.4616278,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/9_station_ruebenkamp_9.7_068_1631719552.900000009_patches_patch_2343_2199_82.515_0_right.png,defect,1,0.37968075,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/9_station_ruebenkamp_9.7_069_1631719553.000000023_patches_patch_2344_2199_82.461_0_right.png,defect,1,0.33653688,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/9_station_ruebenkamp_9.7_070_1631719553.100000005_patches_patch_2343_2199_82.497_0_right.png,defect,1,0.4008799,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/9_station_ruebenkamp_9.7_071_1631719553.200000018_patches_patch_2343_2199_82.497_0_right.png,defect,1,0.37195626,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/9_station_ruebenkamp_9.7_072_1631719553.300000000_patches_patch_2341_2199_82.515_0_right.png,defect,1,0.31410405,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/9_station_ruebenkamp_9.7_073_1631719553.400000014_patches_patch_2342_2199_82.515_0_right.png,defect,1,0.3803694,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/defective/9_station_ruebenkamp_9.7_074_1631719553.500000028_patches_patch_2340_2199_82.479_0_right.png,defect,1,0.33960038,1,True,True Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/13_station_ohlsdorf_13.1_065_1631176102.600000028_patches_patch_2713_2199_88.965_0_right.png,good,0,0.78038794,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/13_station_ohlsdorf_13.1_066_1631176102.700000029_patches_patch_2720_2199_89.712_0_right.png,good,0,0.7266314,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/13_station_ohlsdorf_13.1_067_1631176102.800000030_patches_patch_2728_2199_89.012_0_right.png,good,0,0.4037725,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/13_station_ohlsdorf_13.1_069_1631176103.000000018_patches_patch_2736_2199_89.187_0_right.png,good,0,0.44891384,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/13_station_ohlsdorf_13.1_070_1631176103.100000011_patches_patch_2739_2199_89.034_0_right.png,good,0,0.43800625,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/13_station_ohlsdorf_13.1_071_1631176103.200000004_patches_patch_2743_2199_88.961_0_right.png,good,0,0.57329506,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/13_station_ohlsdorf_13.1_072_1631176103.300000030_patches_patch_2751_2199_86.941_0_right.png,good,0,0.88032556,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/13_station_ohlsdorf_13.1_073_1631176103.400000023_patches_patch_2750_2199_88.054_0_right.png,good,0,0.4662207,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/13_station_ohlsdorf_13.1_074_1631176103.500000016_patches_patch_2756_2199_87.129_0_right.png,good,0,0.43679127,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/14_signals_station_14.1_091_1631449460.200000005_patches_patch_2385_2199_89.676_0_right.png,good,0,0.4683368,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/14_signals_station_14.1_092_1631449460.300000028_patches_patch_1628_2199_113.686_0_left.png,good,0,0.74459517,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/14_signals_station_14.1_092_1631449460.300000028_patches_patch_2409_2199_91.061_0_right.png,good,0,0.75638044,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/14_signals_station_14.1_093_1631449460.400000020_patches_patch_1648_2199_113.714_0_left.png,good,0,0.81056243,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/14_signals_station_14.1_094_1631449460.500000011_patches_patch_1666_2199_113.839_0_left.png,good,0,0.64220154,1,False,False Positive
/home/myri/patchcore-inspection/data/mvtec/fold_479/test/good/14_signals_station_14.1_094_1631449460.500000011_patches_patch_2441_2199_90.541_0_right.png,good,0,0.5835773,1,False,False Positive
